,OLIG2,SOX2,ASCL1,NES,CHI3L1,TNC,VIM,CD44,EGFR,TP53,MAP2,TUBB3,Gene_00,Gene_01,Gene_02,Gene_03,Gene_04,Gene_05,Gene_06,Gene_07,Gene_08,Gene_09,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20,Gene_21,Gene_22,Gene_23,Gene_24,Gene_25,Gene_26,Gene_27,Gene_28,Gene_29,Gene_30,Gene_31,Gene_32,Gene_33,Gene_34,Gene_35,Gene_36,Gene_37
S5_002,11,38,15,21,7,9,13,22,6,8,17,19,9,10,6,10,9,19,12,4,11,5,17,7,13,9,14,8,8,19,11,12,6,10,14,14,8,11,2,6,18,14,17,5,10,11,5,12,9,10
S5_003,21,6,13,17,26,18,12,26,7,16,12,12,9,17,11,9,3,7,13,30,4,5,13,10,5,12,5,6,9,6,18,12,18,15,12,12,11,14,1,10,10,8,5,7,22,8,14,10,15,11
S5_004,21,16,24,16,8,3,10,13,6,5,9,6,12,23,8,4,13,12,4,11,12,8,18,19,18,16,20,11,11,10,8,4,9,21,14,6,8,14,7,14,11,13,6,9,27,10,11,17,9,3
S5_005,31,22,32,25,22,6,6,5,6,18,7,9,6,8,17,11,9,29,26,16,18,6,5,25,25,16,9,26,11,9,25,7,22,9,3,5,9,10,11,15,10,5,15,9,13,21,17,11,7,10
S5_006,12,19,26,13,19,9,9,12,3,11,27,1,9,20,24,12,24,10,6,15,16,2,7,10,7,11,21,15,9,24,10,17,6,7,4,14,14,3,5,3,28,20,19,16,11,20,6,9,12,15
S6_001,29,8,25,22,18,22,10,3,35,12,11,11,2,5,15,4,6,10,8,9,5,3,14,7,5,13,26,12,27,7,9,6,22,7,5,12,12,4,9,10,20,8,7,12,9,10,6,2,6,5
S6_002,17,9,12,26,17,12,26,17,22,10,9,3,21,12,12,25,10,6,7,10,24,6,17,15,5,4,11,12,14,15,10,16,16,8,14,8,8,17,23,7,22,8,16,8,11,11,13,18,16,9
S6_003,21,24,16,13,22,22,13,4,11,17,9,20,7,24,20,10,7,20,15,17,12,6,15,14,10,21,6,16,23,21,10,12,13,11,8,5,14,15,8,15,13,12,22,9,7,17,12,0,18,11
S6_004,18,9,18,31,17,21,15,16,16,10,17,23,14,15,12,17,25,19,5,18,10,6,11,15,4,8,13,7,19,9,14,27,11,14,15,12,9,14,7,15,11,13,0,1,8,6,17,8,13,25
S6_005,19,19,17,12,3,11,14,9,10,16,17,8,8,12,7,16,14,18,14,8,7,9,16,10,20,10,6,17,10,13,4,17,6,7,9,6,10,14,20,20,25,6,13,7,1,14,20,6,6,1
S7_001,12,5,12,13,17,20,21,24,9,22,11,16,13,11,26,2,10,10,12,12,9,7,7,14,7,7,11,13,23,7,14,9,11,8,8,34,18,29,16,17,10,13,11,1,10,10,33,8,10,14
S7_002,30,15,14,18,19,9,13,12,15,14,14,17,11,7,18,7,13,21,4,24,14,9,6,3,7,19,9,8,6,7,8,11,10,8,10,7,5,9,15,16,8,17,10,7,8,10,6,13,10,16
S7_003,17,15,29,17,4,22,4,20,7,20,19,7,10,9,12,13,14,9,3,8,12,12,6,9,11,11,13,21,10,8,25,16,9,11,12,9,12,12,11,20,11,12,16,14,14,17,16,3,8,9
S7_004,24,18,23,19,9,11,12,13,7,7,5,33,11,20,9,8,18,9,8,16,5,11,5,4,18,4,9,9,14,15,6,20,5,20,10,16,12,17,16,22,5,17,12,1,11,13,10,10,6,10
S8_001,22,10,3,22,24,10,21,16,16,16,13,8,8,6,9,13,7,32,11,9,7,6,4,12,14,13,20,9,16,8,10,7,21,9,5,3,7,7,8,12,12,18,22,24,9,4,11,21,5,10
S8_002,11,25,13,6,15,19,13,27,13,14,4,6,13,26,15,10,16,14,13,10,17,7,2,25,7,28,15,14,7,7,3,19,11,4,14,13,9,11,9,11,8,13,17,6,14,13,9,8,18,11
S8_003,27,22,11,21,11,6,10,5,6,5,13,25,4,15,12,26,4,2,34,24,11,18,13,22,17,23,16,10,12,10,9,18,11,10,9,11,9,19,5,5,10,18,10,13,6,12,9,12,11,11
S8_004,18,11,19,13,15,24,16,15,12,4,10,4,14,8,13,4,11,9,19,8,5,24,9,11,11,10,17,4,6,14,8,26,12,13,9,8,14,15,15,21,23,15,16,11,17,6,2,5,6,9
S9_001,19,9,6,9,28,21,24,13,6,10,12,10,11,11,3,3,12,6,34,8,17,10,14,22,10,13,7,12,13,7,14,15,10,12,8,26,10,2,2,25,6,19,1,14,19,13,6,15,5,9
S9_002,19,18,33,32,9,8,14,23,11,14,12,6,17,12,16,10,10,13,8,15,12,17,17,21,11,11,11,10,6,10,9,3,5,17,11,22,14,10,11,16,15,18,6,8,12,8,15,18,4,19
S9_003,19,12,12,26,20,18,13,3,13,6,14,26,2,4,15,5,5,8,10,7,3,5,12,7,15,12,5,15,6,11,14,8,14,19,2,6,13,8,9,14,11,15,8,9,14,15,3,19,11,9
S9_004,15,16,9,17,13,17,15,23,9,18,16,9,7,19,9,21,17,13,11,13,11,9,2,7,10,3,20,15,4,10,9,10,17,10,1,25,18,4,5,10,11,7,17,7,8,24,9,25,6,17
S9_005,12,34,22,45,11,3,19,8,7,17,21,15,10,11,5,16,3,12,3,9,6,21,33,11,14,6,27,20,10,10,10,16,7,10,9,11,6,6,4,10,18,11,17,4,11,10,4,17,7,10
S10_001,22,12,9,20,7,16,9,20,7,4,8,12,13,11,8,17,13,5,9,18,29,15,6,26,15,13,11,7,6,8,17,6,10,7,11,7,2,12,5,15,17,6,18,9,13,16,17,12,6,8
S10_002,27,23,20,22,15,13,14,10,4,17,6,11,6,4,21,16,19,3,14,13,10,6,6,13,6,17,20,7,7,24,16,6,25,26,6,11,17,27,12,10,11,13,7,22,8,14,11,9,12,14
S10_003,2,14,8,10,26,31,22,17,12,5,11,12,26,11,9,9,22,22,16,10,2,14,18,8,17,7,11,10,4,18,25,16,32,17,4,4,10,16,13,24,8,2,6,4,17,8,14,11,12,11
S10_004,21,3,8,10,16,37,30,15,9,10,16,5,14,11,8,16,5,30,7,2,18,18,19,5,12,12,8,18,13,6,21,6,12,8,18,9,11,18,12,11,10,26,8,8,4,14,11,13,7,7
